name,country,region,state,varietal,price,description,merchant,address
Jean Aubron Cuvee Elegance Muscadet,France,Muscadet,Loire Valley,Muscadet,12.99,"REGION: Muscadet/France
       
VARIETAL: Melon de Bourgogne 

NOTES: This wine is the benchmark style of the region: racy, crisp & mineral-driven w/ bare hint of richness from the sur lie factor, very much indicative of the granite-based terroir & classic style. 

FOOD PAIRING: Olympia Oysters",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Edwards Cellars Rutherford Cabernet Sauvignon,United States,Napa Valley,California,Cabernet Sauvignon,74.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Edwards Cellars Stagecoach Vineyard Cabernet Sauvignon,United States,Napa Valley,California,Cabernet Sauvignon,59.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Ernest Descombes Morgon Cote du Py,France,Morgon,Beaujolais,Gamay,24.99,"Complex fruity and floral aromas of black cherry, cassis, kirsch, and notes of spice. It is full bodied, rich and well-structured, with firm tannins and a persistent finish.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Foillard Fleurie,France,Fleurie,Beaujolais,Gamay,64.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Foillard Morgon Cote Du Py,France,Morgon,Beaujolais,Gamay,49.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Jacques Vincent Cremant De Bourgogne Brut,France,Cremant De Bourgogne,Burgundy,"Sparkling, Chardonnay",17.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Jacques Vincent Pouilly Fuisse Marie Antoniette,France,Pouilly Fuisse,Burgundy,Chardonnay,22.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Louis Chave Cotes du Rhone Mon Coeur,France,Cotes Du Rhone,Northern Rhone,Syrah,20.99,"In Chave's ""Mon Coeur"" (My heart) the blend changes from year to year, but is normally about 50-50 Grenache and Syrah. I would classify this as a more ""Northern Rhône style Côtes du Rhône. Syrah in this wine is much more present as it boasts more black fruit, herbs, and an olive note that can't be mistaken.  This note normally comes off strongly in Northern Rhone Syrah, but is very prevalent here.  The nose translates strongly to the palate on this, however, the Grenache adds an added level of complexity and roundness, to bring you back down to the Southern Rhône.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Louis Chave Selection Saint Joseph Offerus,France,Saint Joseph,Northern Rhone,Syrah,28.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Louis Chave Selections Saint Joseph Circa,France,Saint Joseph,Northern Rhone,Marsanne,29.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Luc Colombo Cape Bleue Rose,France,Coteaux D'aix En Provence,Provence,Rose,12.99,"Soft, delicate pink. Subtle hints of peach, rose petal and pepper on the nose. Dry and complex, with intriguing notes of raspberries, fresh cherry, black olive, and fennel.

A great Rose to enjoy on its own or with a wide range of appetizers, fish, poultry dishes and vegetarian fare.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Paul Brun Beaujolais Blanc Terres Dorees,France,Beaujolais,Beaujolais,Chardonnay,16.99,"Bottled without any oak, this is rich and full with a terrific mineral finish. With a fresh and fruity bouquet when young, this wine becomes more honeyed as the wine matures, but is always lip-smacking and delicious. This wine exceeds its category.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Paul Brun Terres Dorees Fleurie,France,Fleurie,Burgundy,Gamay,21.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Paul Brun Terres Dorees Moulin A Vent,France,Moulin A Vent,NA,Gamay,24.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean Paul Brun Terres Dorees l'Ancien,France,Beaujolais,Beaujolais,Gamay,16.99,"Made from Jean-Paul's oldest vines, which grow in tighter bunches with fewer and smaller, thicker-skinned berries, yielding more concentrated flavor. The grapes are harvested late with a naturally high sugar level. The wine is vinified using traditional Burgundy techniques. Deeply colored with rich red-fruit aroma and flavor and soft tannins.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jean-Louis Chave Crozes Hermitage Silène,France,Rhône Valley,NA,Syrah,29.99,"Ripe fruit balanced out by backbone and structure, this Syrah shows plum, black pepper, pencil lead, and warming spices. Perfect with heartier comfort foods such as cassoulet or braised beef short ribs.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
"Jean-Marc Brocard Chablis ""Sainte Claire""",France,Chablis,Burgundy,Chardonnay,17.99,"Wafting from the glass with aromas of lemon oil, wheat toast and dried white flowers, this Chablis is medium-bodied, glossy and textural, with more concentration, depth and tension.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jermann Pinot Grigio,Italy,Friuli Venezia Giulia,Friuli Venezia Giulia,Pinot Grigio,19.99,"Pinot Grigio from Pinot Grigio grapes, fermented as a white wine. It has an intense straw-yellow colour; its aroma is intense, full and fruity, with excellent persistence. Its taste is dry, velvety, and particularly well-orchestrated for its full body. To be paired with fish soups, chargrilled seafood and various dishes based on field mushrooms and porcini mushrooms. This wine is wonderful with squid ink lasagnette pasta and crayfish sauce.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jermann Vintage Tunina White,Italy,Venezia Giulia,Friuli Venezia Giulia,White Blend,49.99,"Vintage Tunina is a field blend made of Sauvignon, Chardonnay, Ribolla gialla, Malvasia and little percentage of a sweet local grape variety. It is bright straw-colored with golden reflections. The nose is intense, wide, very elegant and persistent with scents of honey and country flowers. To the palate it is dry, soft, well balanced with an extraordinary persistence due to its full body.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Jets Uncorked Reserve Red Wine,United States,NA,California,Cabernet Sauvignon,22.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joel Gott Chardonnay,United States,NA,California,Chardonnay,13.99,Tropical aromas of melon and pineapple that lead to bright citrus flavors and hints of vanilla. On the palate are hints of apple balanced by a clean acidic backbone with a round mid palate and minerally finish.,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joel Gott Pinot Noir Santa Barbara,United States,Santa Barbara,California,Pinot Noir,17.99,"Joel Gott Santa Barbara Pinot Noir has aromas of raspberries, black cherries, plum and baking spices. On the palate, the wine opens with flavors of bright berry compote.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joel Gott Sauvignon Blanc,United States,NA,California,Sauvignon Blanc,10.99,"The Joel Gott California Sauvignon Blanc has bright citrus aromas complemented by tropical notes. Refreshing flavors of melon lead to juicy Meyer lemon zest flavors on the mid palate, and a long, clean, and balanced finish.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joh Jos Prum Wehlener Sonnenuhr Kabinett,Germany,Mosel,NA,Riesling,41.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joh. Jos. Prüm Riesling Wehlener Sonnenuhr Auslese,Germany,Wehlener Sonnenuhr,Mosel Valley,Riesling,58.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
John Duval Wines Plexus,Australia,Barossa,South Australia,"Shiraz, Grenache, Mourvedre",29.99,"My aim with Plexus is to express the wide spectrum of red fruit flavours from Shiraz, Grenache and Mourvèdre and also provide structure with a seamless balance and long finish. Traditional, low intervention winemaking techniques are employed allowing the wine to be approachable in its youth, but also cellar for 8-10 years.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joseph Carr Cabernet Sauvignon Paso Robles,United States,Paso Robles,California,Cabernet Sauvignon,18.99,"Aromas of black cherry, chocolate and vanilla. Flavors of blackberry and sweet spice are bolstered by firm acidity, velvety tannins and a long finish.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joseph Carr Chardonnay,United States,Sonoma County,California,Chardonnay,18.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joseph Drouhin Cote De Beaune Village,France,Burgundy,NA,"Pinot Noir, Rouge",29.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joseph Mellot Sancerre le Montarlet,France,Sancerre,Loire Valley,Sauvignon Blanc,20.99,"Juicy, lemony mid palate with a zippy, bright, minerally finish...Incredible value!",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joseph Phelps Insignia Cabernet Sauvignon,United States,Napa Valley,California,"Cabernet Sauvignon, Petit Verdot, Cabernet Franc",249.09,"98 Points - #28 Top 100 Wines of the USA 2019 - James Suckling
Lovely density and intensity with dark berries, blueberries and inky undertones with hints of spice, chocolate and walnuts. Medium to full body, fine tannins and a flavorful finish. The texture and length are fantastic here. Complex. Hints of smoky wood at the end. This needs three to five years more in bottle age. Exciting wine. (May 2019)",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joseph Phelps Insignia Presell,United States,Napa Valley,California,"Cabernet Sauvignon, Malbec, Cabernet Franc",249.09,"The rarest offering of Insignia in twenty years, 2017 Insignia opens in the glass with heady aromas of mocha, cedar, roasted espresso, blueberry and ripe plum. Fresh and focused with building layers of black cherry, blackberry preserve, spice box and vanilla essence. Plush, velvety texture and seamless tannins culminate in a lengthy, lingering finish.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Joseph Phelps Swan Pinot Noir Lot,United States,Sonoma County,California,Pinot Noir,97.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Josh Cellars Pinot Noir,United States,Central Coast,California,Pinot Noir,15.99,"Our elegantly balanced Pinot Noir has lush cherry and strawberry flavors with a hint of lightly toasted oak. “Dad was a big guy with a gentle manner like our Pinot Noir, which has big fruit flavor but an elegant finish.""",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Julien Sunier Regnie Beaujolais,France,Regnie,Beaujolais,Gamay,27.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Justin Girardin Bourgogne Blanc,France,Bourgogne,Burgundy,Chardonnay,18.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Justin Isosceles,United States,Paso Robles,California,Cabernet Sauvignon,69.99,"Justin Isosceles is Justin's flagship wine, a full-bodied, luscious ode to Bordeaux varietals grown on California's Central Coast.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Justin Justification,United States,Paso Robles,California,"Cabernet Franc, Merlot",53.99,"Cassis, plum, ripe blackberry and spicy vanilla oak anchored by tobacco, espresso and earth. Smooth and velvety on the palate. Full bodied and juicy. Big, bold, but balanced. Delish.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Justin Sauvignon Blanc,United States,Central Coast,California,Sauvignon Blanc,14.99,"Our Sauvignon Blanc reflects the diversity of the climates and soils within the Paso
Robles AVA that range from the cool, limestone laden Templeton Gap area to the
warmer, more river sand influenced eastern vineyards. We source from vineyards
in these unique areas to give our Sauvignon Blanc a full palate of tropical and citrus
fruits balanced by a crisp, refreshing mineral structure. The result is a wine that is
both a refreshing summer aperitif, and a perfect pairing for a wide range of cheeses
or seafood dishes.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
K W V Classic Collection Sauvignon Blanc,South Africa,NA,Western Cape,Sauvignon Blanc,9.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
K W V Roodeberg Cabernet Shiraz,South Africa,Roodeberg,Western Cape,"Shiraz, Cabernet Sauvignon",10.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kaiken By Montes Malbec Reserva Mendoza,Argentina,Mendoza,NA,Malbec,9.99,"Kaiken Estate Malbec shows an intense violet red color revealing the youth of wine. On the nose, the wine has aromas of red fruits such as plum and blackberry, which are complemented by notes of chocolate and tobacco. The palate reveals extraordinary freshness and tannic softness.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kaiken Ultra Malbec,Argentina,Mendoza,NA,Malbec,16.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kanonkop Pinotage,South Africa,Stellenbosch,Western Cape,Pinotage,38.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Karen MacNeil Tasting 3pk,NA,NA,NA,NA,125.0,"Join three of the top vintners from Paso Robles, California, for an exclusive live virtual tasting hosted by award-winning author of The Wine Bible, Karen MacNeil on Friday, October 9th at 4:00pm PST. Featured wines will include Tablas Creek’s  2017 Esprit de Tablas, J. Lohr Vineyards & Wines 2018 J. Lohr Estates Seven Oaks Cabernet Sauvignon, and JUSTIN Vineyards & Winery’s 2016 JUSTIFICATION. Get to know and hear from the winemakers who crafted these delicious wines, and see what makes Paso Robles wines so special. Register for the virtual tasting webinar here: https://bit.ly/3j1ranp",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kedem Concord Grape,United States,NA,New York,NA,6.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kedem Malaga,United States,NA,New York,NA,7.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kedem Malaga Wine,United States,Long Island,New York,NA,4.99,,Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Ken Forrester Petit Pinotage,South Africa,Stellenbosch,Western Cape,Pinotage,11.99,"Crystal dark red with violet tinge in the glass. Nose is cherry and plum with some earthy and smoke. Similar mouth. I can add blackberry, dark chocolate, pepper and oak. Bold, tannic and dry. Perfect with beef.

Young and fresh - strawberries and cherries, with some earthy notes. Easy drinking for easy evening.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Ken Wright Cellars Pinot Noir Shea Vineyard,United States,Willamette Valley,Oregon,Pinot Noir,49.99,"The Shea Vineyard Pinot Noir is floral and spice focused. The wine has a seamless palate weight with red and blue fruits, including anise, cola, raspberry, and black cherry.
Ken Wright Cellars is devoted to showcasing the inherent quality of selected vineyard sites. With clarity and breadth that is unequaled by other varieties, we believe Pinot noir best expresses the character of these sites. Rather than stamping wine with a varietal trademark, Pinot noir is the ultimate vehicle for conveying the aroma, flavor, and texture of the location in which it is grown. Ken Wright Cellars produces a single vineyard Pinot Noir from 13 different vineyard sites in the Northern Willamette Valley.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kendall Jackson Avant Chardonnay,United States,Sonoma County,California,Chardonnay,11.99,"Fresh. Crisp. Clean. 100% Jackson Estates grown. Hand selected from our vineyard estates. Kendall-Jackson Avant Chardonnay offers a bright, modern style that delivers a crisp, refreshing expression of this exceptional grape. We crafted this wine in a deliciously lean style, capturing the purity and elegance of the fruit harvested from our Jackson Estates grown vineyards. Vibrant, bright fruit flavors abound - citrus, green apple and fresh pear. Enjoy. Alc. 13.5% by vol.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
Kendall Jackson Grand Reserve Cabernet Sauvignon,United States,Sonoma County,California,Cabernet Sauvignon,24.99,"This Grand Reserve Sonoma County Cabernet showcases flavors of blackberry, blueberry, and both red and black currants with enticing fragrances of mocha and nutmeg. Subtle notes of chocolate and toasty vanilla add to the richness and length of this bold Cab, and are accompanied by fine grained tannins on a lengthy finish.",Gary's Wayne,"1308 NJ-23, Wayne, NJ 07470, USA"
