name,country,region,state,varietal,price,description,merchant,address
 Sutter Home  Pinot Noir,United States,na,California,Pinot Noir,9.99,"A pleasure to sip on its own, this very versatile food wine pairs wells with poached or grilled salmon, roast chicken, baked ham, spring lamb, veal dishes and lighter pastas.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Sutter Home  Pinot Noir,United States,na,California,Pinot Noir,6.99,"A pleasure to sip on its own, this very versatile food wine pairs wells with poached or grilled salmon, roast chicken, baked ham, spring lamb, veal dishes and lighter pastas.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Menage A Trois Merlot,United States,na,California,Merlot,10.99,"With its alluring aromas and lush flavors, Menage aTroisMerlot reminds you of what itâs like to fall in love. Ripeblackberries and juicy black cherries flirt with smokyspices and sweet vanilla in a deliriously delicious way,wrapping you up in a silky-smooth embrace. Itâs theperfect wine to add a spark to date night, and it knowsjust how to romance a roast chicken or a cheeseburger.Love me do, indeed.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 La Crema Chardonnay Sonoma,United States,Sonoma County,California,na,19.99,"THE SERIES: SONOMA COASTSince 1979, La Crema has crafted the traditional wine varietals of Burgundy in the cool vineyards of the Sonoma Coast. This coastal regionâs boundary begins at the Mendocino County border, continues along the western coastal edge of Sonoma County through the mouth of the Russian River Valley; and extends to the Los Carneros region on the southern Sonoma/Napa border. Our Sonoma Coast wines are a tribute to the tremendously fresh, concentrated and layered palette of flavors offeredby these coastal vineyards. Crafted one barrel at a time at our family-owned winery, Sonoma Coast wines offer exceptional balance and fruit intensity.THE PLACE: SONOMA COASTLike the Burgundy wine region of France, the vineyards of the Sonoma Coast offer an unusually long, cool and steady growing season. Lingering fog and wind from the nearby Pacific Ocean moderate temperatures throughout the season and slow the ripening process. With an extended âhangâ time on the vines, the results at harvest are small berries with firm acidity and highly concentrated varietal aromas and flavors.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Corvo Pinot Grigio,Italy,na,Sicily,Pinot Gris,8.99,"Corvo expertise in crafting fine wines since 1824 is expressed in this unique crisp and refreshing Pinot Grigio. Corvo Pinot Grigio has a delicate floral aroma of jasmine and favors of white peach and apple, with a long lingering finish. Its flavour is full, ample and with a measured sensation of freshness. Pleasingly soft and tasty.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Tikves Vranec Special Selection,Other Europe,na,na,Other Red,9.99,"Wine from Eastern Europe is on the cusp of being the next big thing. All the elements are there: an ancient grape growing tradition, great terroirs, indigenous varieties, new investment, and a youthful generation of farmers and winemakers who came of age after the fall of the Berlin Wall. Before this epic event, wine in Eastern Europe was mainly a bulk product from frightfully high yields resulting in quality on par with the Yugo or Trabant.Founded in 1885, Tikve Winery has witnessed the independence of the Balkans, two world wars and one cold one, yet through it all they have continued to make wines from grapes native to the region: RKaticeli, Kratosija, Vranec and Plavec. With the fall of communism and independence of Macedonia this historic estate was privatized and new investments were made to update the practices in the vineyard and cellar. Sustainable farming has replaced industrial farming, yields have been lowered and indigenous varieties have been preserved. With the assistance of Philippe Cambie they have modernized their cellar practices by utilizing temperature controlled stainless steel for fermentations with concrete and French oak barrels for aging.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Echeverria Unwooded Chardonnay,Chile,Curico Valley,Valle Central,Chardonnay,9.99,"The Echeverria family came to Chile in the 1750s, from a little town called Amezqueta in the Basque region of Spain. They established agricultural properties in the north of Santiago, where they planted vineyards, among other crops. Some 200 years later in 1930, Roger Piffre de Vauban, a French Engineer from Montpellier, and Roberto EcheverriaÂ´s maternal grandfather, travelled to Chile and hence to Chileâs Curico Valley, some 200km south of the capital Santiago. Here he planted ungrafted vines from pre-phylloxera French origin on an expanse of land called La Estancia, in a little town called Molina. He established there what, at that time, was a frontier technology winery with French equipment and machinery brought directly from France. Itâs aim was to supply high quality wines for the domestic market. Soon after, Adriana Piffre de Vauban, RogerÂ´s daughter, married Roberto Echeverria Rubio, and they had one child, Roberto Echeverria. In the early 1950s, after developing diverse industries, Roberto Echeverria Rubio, established a vineyard and winery also in Molina, encouraged by the family relationship with the ongoing winery at the La Estancia estate.He grew strongly influenced by these two family winemaking activities, and developed an intense love and passion for winemaking, that would lead him to pursue university studies to obtain a degree in Agronomy and Winemaking, which he complemented soon after with Economics, obtaining a PhD at Cornell University in the US. After graduating from Cornell, Roberto worked for eight years as an economist in the World Bank. He lived in Washington D.C., together with his wife Gloria and his children, and travelled intensively worldwide. In his frequent travels, he became aware of the tremendous potential that the production of fine wines had to satisfy the growing demands of more quality-oriented consumers.In 1979 Roberto decided to return to Chile to continue his family tradition in winemaking, and to focus on emerging new market trends and opportunities. He thought he was coming back to join an ongoing winery operation, but he arrived in a country in which the wine industry was in the midst of a great depression. Many wineries had gone bankrupt, and very little wine was being exported. The family business was in jeopardy and the old winery in which he spent his summers was on the brink of disappearing.Passionate about wine, and determined to preserve his ancestorsâ winemaking tradition, he embarked on the greatest challenge of his life: projecting his winery into the future, transforming it into a modern, export-oriented, and family-owned and managed operation. It would take Roberto nearly 15 years of intense conviction and sacrifice to develop these radical changes, which included replanting the entire estate and building a new winery from the ground up, and to finally bring his first wine to the international market in 1993. During the 20 years that followed he and Gloria travelled to every continent in the world, showing their wines and winning over many of the customers that are still working with them today. It was their extraordinary vision, determination and commitment to excellence, that was to make Vina Echeverria what it is today.Today Vina Echeverria is still a family-owned and managed estate winery, and its vineyards and house occupy the same location as they did nearly 100 years ago. The 65 hectares of sustainably farmed vineyards in Chileâs Central Valley are planted, tended and harvested by the Echeverria family. Roberto Echeverria is still very active in the family business and continues to inspire the whole family to develop new projects and delight new customers. Together with his four children, Paulina, Viviana, Roberto and Diego they hand-sell their wines, traveling to their 40 markets worldwide on a regular basis, and count many of their customers as friends. They form an unbeatable team bonded together by strong family roots, shared passion for winemaking, uncompromising search for excellence and dedication to their customers.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Blanc Lime Wine,France,Entre Deux Mers,Bordeaux,"Sauvignon Blanc,Semillon",13.99,"Perfectly suited as a pre-dinner drink, by itself or with tapas, charcuterie or other canapes. Can be served with cold salads, fish or crustaceans.Due to its original and unique character, Blanc Lime is also great in a range of different cocktails.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Gallo Family Vyd Pinot Grigio,United States,na,California,Pinot Gris,3.99,"Bright citrus notes are perfect for fresh salads, rich seafood and grilled poultry, and pair well with other acidic foods like tomatoes and lemon.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Auspicion Chardonnay,United States,na,California,Chardonnay,10.99,"Auspicion Chardonnay shows great fruit character, finesse, and fullness in the palate. Flavors of ripe pineapple, golden apple, and Anjou pear are balanced by citrus notes and a smooth, creamy finish. Vinified in stainless steel, the wine underwent partial malolactic fermentation before bottling, adding a touch of creaminess. A crisp, light-bodied wine meant to be enjoyed young on its own or with light-fare.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Raeburn Chardonnay,United States,Sonoma County,California,Chardonnay,16.99,na,Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Casal Garcia Vinho Verde Rose,Portugal,Vinho Verde,Minho,Red Portugese Blend,7.99,"Aveleda is a name which spans several generations. The first records of the sale of bottled wine date back to 1870, with Manuel Pedro Guedes (1837-1899), known for his strong enterprising spirit and believed to be the founder of the business as we know it today. His work bore fruit and the quality of the Aveleda wines started to be recognised, as the gold medals won in the international competitions in Berlin (1888) and Paris (1889) attest.Today the Guedes family still owns 100% of the company, always committed to maintaining this family legacy which spans several generations. The son of Manuel Pedro Guedes, Fernando Guedes da Silva da Fonseca (1871-1946) continued his fatherâs work, significantly increasing the production capacity at the Estate. He had 7 children and it was Roberto Van-Zeller Guedes (1899-1966) who led the family business, dedicating his whole life to working at Aveleda. The 4th generation includes the six children of Roberto Van-Zeller Guedes: Fernando, Luis, Antonio, Maria Isabel, Maria Helena and Roberto â who today manage the companyâs future, together with the following generation: 14 cousins who make up the 5th generation.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Karl Kasper Riesling Kabinett,Germany,na,Mosel-Saar-Ruwer,Riesling,13.99,"Karl Kaspar Kabinett is blended from two single vineyard sites with grapes of different ripeness levels: 45% Riesling Spatlese from Bernkastel-Kueser Kardinalsberg (middle Mosel) and 55% Riesling Kabinett from Ellenzer Goldbaumchen (lower Mosel).  The addition of Spatlese grapes to the blend makes the wine a bit richer than a traditional Kabinett.  This is an off-dry Riesling with a classic Mosel profile: intense mineral and floral aromas, low alcohol and a wonderful balance between sweetness and crisp acidity.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Our Daily Cabernet Sauvignon Organic,United States,na,California,Cabernet Sauvignon,9.99,na,Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Les Hauts de Lagarde Organic Bordeaux Blanc,France,na,Bordeaux,"Sauvignon Blanc,Semillon",13.99,"Certified Organic by Qualite France and USDA NOP (National Organic Program) IMO, Switzerland.Only Indigenous Yeasts used. Suitable for Vegans.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Ghost Pines Chardonnay,United States,na,California,Chardonnay,15.99,"PHILOSOPHYAt the heart of every glass of Ghost Pines is the notion that world-class wines are made from quality grapes â grapes that span many appellations. An unconventional view against todayâs backdrop of single-appellation wines, the Ghost Pines philosophy is a modern take on visionary winemaker Louis M. Martiniâs approach to winemaking. In the 1930s, Martini didnât think about appellation boundaries. He simply sought the best grapes from the best vineyards to craft his unforgettable wines, long before American Viticulture Areas (AVAs) were established in California.Seventy-five years later, Napaâs historic Louis M. Martini Winery launched Ghost Pines to give Michael Eddy and a talented group of forward-thinking winemakers the freedom to blend the finest grapes across appellations. The result is a collection of sophisticated wines that illustrate the best characteristics of each varietal and region, balancing elegance with structure, intensity with nuance.Echoing the unharnessed, free-form character of its namesake tree, Ghost Pines embodies the progressive spirit of California winemaking: no boundaries, no limits. APPELLATIONSThe wines of Ghost Pines draw a veritable map of some of Californiaâs most renowned wine appellations. Vintner Michael Eddy and his team of progressive winemakers search for the best grapes in Napa, Sonoma, Monterey and San Joaquin counties to make a remarkable collection of multi-appellation blends. Each glass of Ghost Pines wine illustrates the diverse topography, soil and climate of Californiaâs most notable winegrowing regions.The art and science of winemaking at Ghost Pines begins in the vineyard. That vineyard spans counties and appellations, meandering across hills and valleys, blooming under sun-drenched skies and rolling fog. Our winemakers vary in climate, soil, elevation and proximity to the Pacific Ocean. Our wines bring to life the unique characteristics of each appellation.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Ghost Pines Pinot Noir,United States,na,California,Pinot Noir,16.99,"PHILOSOPHYAt the heart of every glass of Ghost Pines is the notion that world-class wines are made from quality grapes â grapes that span many appellations. An unconventional view against todayâs backdrop of single-appellation wines, the Ghost Pines philosophy is a modern take on visionary winemaker Louis M. Martiniâs approach to winemaking. In the 1930s, Martini didnât think about appellation boundaries. He simply sought the best grapes from the best vineyards to craft his unforgettable wines, long before American Viticulture Areas (AVAs) were established in California.Seventy-five years later, Napaâs historic Louis M. Martini Winery launched Ghost Pines to give Michael Eddy and a talented group of forward-thinking winemakers the freedom to blend the finest grapes across appellations. The result is a collection of sophisticated wines that illustrate the best characteristics of each varietal and region, balancing elegance with structure, intensity with nuance.Echoing the unharnessed, free-form character of its namesake tree, Ghost Pines embodies the progressive spirit of California winemaking: no boundaries, no limits. APPELLATIONSThe wines of Ghost Pines draw a veritable map of some of Californiaâs most renowned wine appellations. Vintner Michael Eddy and his team of progressive winemakers search for the best grapes in Napa, Sonoma, Monterey and San Joaquin counties to make a remarkable collection of multi-appellation blends. Each glass of Ghost Pines wine illustrates the diverse topography, soil and climate of Californiaâs most notable winegrowing regions.The art and science of winemaking at Ghost Pines begins in the vineyard. That vineyard spans counties and appellations, meandering across hills and valleys, blooming under sun-drenched skies and rolling fog. Our winemakers vary in climate, soil, elevation and proximity to the Pacific Ocean. Our wines bring to life the unique characteristics of each appellation.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Gouguenheim Valle Escondido Malbec,Argentina,Mendoza,Cuyo,Malbec,9.99,"Born in Argentina to French parents, Patricio Gouguenheimâs love for wine started at the age of 7 when he was given a little bit of wine (mixed with sparkling water!) with every meal. No doubt this was a catalyst for him entering the world of wine later on in life. During the years 1999 to 2002, Patricioâs job (mergers and acquisitions) took him to Mendoza, now the epicentre of Argentinaâs wine industry. It was at that time when he envisioned that it was the right time for Argentine wines to gain international reputation in the world markets.It was during the year 2002, when Argentina went into a big economic crash and GDP collapsed that he decided to enter the wine market (as everyone else was leaving...). He found a very old winery located in the Uco Valley, with a lot of small tanks ideal for the production of high quality wines, and that was the start of his venture in this wonderful, crazy business! He hung up his suit and tie, and started working in the great outdoors.Since its beginning the winery has become one of the best performing/top quality wineries in Argentina, with its wines currently sold in 15 countries.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Muga Reserva Rioja Unfiltered,Spain,Rioja Alta,Rioja,Tempranillo,24.99,"Wines that are born from inspiration and authenticity.In Muga, we always use the finest materials and are open to new techniques that provide greater quality without losing authenticity.To produce each of our wines, we continue opting for traditional procedures:Through the natural process of fining, we eliminate the suspended particles that appear in the wine.We carry out the decanting by the traditional method of gravity.We are the only cellar in Spain with a master cooper and three in-house barrel-makers.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Ghost Pines Red Blend,United States,na,California,Non-Varietal Red Blend,16.99,"PHILOSOPHYAt the heart of every glass of Ghost Pines is the notion that world-class wines are made from quality grapes â grapes that span many appellations. An unconventional view against todayâs backdrop of single-appellation wines, the Ghost Pines philosophy is a modern take on visionary winemaker Louis M. Martiniâs approach to winemaking. In the 1930s, Martini didnât think about appellation boundaries. He simply sought the best grapes from the best vineyards to craft his unforgettable wines, long before American Viticulture Areas (AVAs) were established in California.Seventy-five years later, Napaâs historic Louis M. Martini Winery launched Ghost Pines to give Michael Eddy and a talented group of forward-thinking winemakers the freedom to blend the finest grapes across appellations. The result is a collection of sophisticated wines that illustrate the best characteristics of each varietal and region, balancing elegance with structure, intensity with nuance.Echoing the unharnessed, free-form character of its namesake tree, Ghost Pines embodies the progressive spirit of California winemaking: no boundaries, no limits. APPELLATIONSThe wines of Ghost Pines draw a veritable map of some of Californiaâs most renowned wine appellations. Vintner Michael Eddy and his team of progressive winemakers search for the best grapes in Napa, Sonoma, Monterey and San Joaquin counties to make a remarkable collection of multi-appellation blends. Each glass of Ghost Pines wine illustrates the diverse topography, soil and climate of Californiaâs most notable winegrowing regions.The art and science of winemaking at Ghost Pines begins in the vineyard. That vineyard spans counties and appellations, meandering across hills and valleys, blooming under sun-drenched skies and rolling fog. Our winemakers vary in climate, soil, elevation and proximity to the Pacific Ocean. Our wines bring to life the unique characteristics of each appellation.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 90+ Cellars Big Red Blend Lot 113,United States,Central Valley,California,Non-Varietal Red Blend,9.99,"WEâLL ADMIT IT, WE LOVE GREAT WINEâ¦Thatâs why we started Ninety+ Cellars.It all started in the spring of 2009. Armed with a copy of the latest Wine Spectator, founder Kevin Mehra set out on a mission to bring higher quality wine to the market for a better price. He started calling wineries with a history of high ratings to ask if they had extra wine for sale. Some told him to get lost, but in the end, he found a handful of wineries that liked his concept. The plan was simple: we put their wine in our bottle, and sell it for less.But why would wineries want to do that?You may recall that the economy wasnât in the best shape in 2009. Demand for wines priced more than $20 a bottle had plummeted and inventories were piling up. Rather than discount their wine and erode the value of their brand, we found that wineries were willing to part with a certain percentage of their production for a reduced price.It was a win/win scenario. Wineries got to sell more wine, and consumers got access to better wine at lower prices.The landscape has changed quite a bit since we launched; but our mission and our ability to offer great wine has not. With our head wine buyer, Brett Vankoski, at the helm we continue to seek out the best opportunities in the market and turn those into great values in the bottle for you. We do this because we love great wine, and we know you do too.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 90+ Cellars Old Vine Malbec Lot 23,Argentina,Mendoza,Cuyo,Malbec,9.99,"WEâLL ADMIT IT, WE LOVE GREAT WINEâ¦Thatâs why we started Ninety+ Cellars.It all started in the spring of 2009. Armed with a copy of the latest Wine Spectator, founder Kevin Mehra set out on a mission to bring higher quality wine to the market for a better price. He started calling wineries with a history of high ratings to ask if they had extra wine for sale. Some told him to get lost, but in the end, he found a handful of wineries that liked his concept. The plan was simple: we put their wine in our bottle, and sell it for less.But why would wineries want to do that?You may recall that the economy wasnât in the best shape in 2009. Demand for wines priced more than $20 a bottle had plummeted and inventories were piling up. Rather than discount their wine and erode the value of their brand, we found that wineries were willing to part with a certain percentage of their production for a reduced price.It was a win/win scenario. Wineries got to sell more wine, and consumers got access to better wine at lower prices.The landscape has changed quite a bit since we launched; but our mission and our ability to offer great wine has not. With our head wine buyer, Brett Vankoski, at the helm we continue to seek out the best opportunities in the market and turn those into great values in the bottle for you. We do this because we love great wine, and we know you do too.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Chateau St. Michelle Indian Wells Merlot,United States,Columbia Valley,Washington,Merlot,19.99,"The Indian Wells Merlot offers ripe berry fruit aromas and jammy flavors typical of Wahluke Slope reds. This is a full bodied style of warm climate Merlot with a round, supple finish. We added Wahluke Slope syrah to enhance the mouthfeel and rich fruit character. I call this my pasta wine!",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Grahams Six Grapes   Special Old Vines Edition,Portugal,Douro - Porto,Duriense,Port Blend,38.99,"It has been over a hundred years since the famous Six Grapes motif was first used on a bottle of fine Port, our winemakers at W & J Graham, Charles Symington and Henry Shotton, have decided to bottle a small quantity of a special wine made exclusively from the oldest vines on Grahamâs five Quintas. The presentation of this special edition Six Grapes Old Vines Port pays homage to the original Six Grapes label that helped make the wine famous so many years ago. This wine will only be available in very limited quantities.Across the five Grahamâs estates we have preserved vineyards of old mixed vines, which are frequently more than forty years old. These beautiful, gnarled old vines produce immensely low yields of fruit, which grow in small, tight bunches with intense concentration and complexity.As would be expected from a wine made from such low yielding vines the Six Grapes Old Vines Port is deep purple in colour. It has complex floral aromas, redolent with rockrose, menthol and anise. The richness and opulent character of the wine is perfectly balanced by its refreshing acidity. It has great structure and concentration, with mineral notes that express the Douroâs schist soils, black plum and liquorice, all complemented by a lingering velvety smooth finish, the result of the ripe, fine grained tannins from these mature vines.Serve slightly chilled, between 16-18Â° C. There is no need to decant.The Six Grapes Old Vines Port is a perfect wine to pair with desserts such as cheese, dark chocolate or berry fruits. It is also ideally suited to drinking after dinner to fully appreciate its long finish and complexity.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Chateau St. Michelle Pinot Gris,United States,Columbia Valley,Washington,Pinot Gris,12.99,"Founded in 1934, Chateau Ste. Michelle pioneered vinifera grape growing in Washington state and has been producing classic European varietal wines under the Ste. Michelle label since 1967. The winery combines an ongoing dedication to research with a commitment to classic winemaking traditions. The winery owns 3,500 acres of vineyards in the Columbia Valley of eastern Washington, including Canoe Ridge Estate and Cold Creek, which are the largest sustainably farmed and LIVE and Salmon Safe certified vineyards in the state.Chateau Ste. Michelle enjoys winemaking partnerships with three of the worldâs most distinguished vintners. Col Solare is an alliance with Tuscanyâs Piero Antinori, Eroica Riesling is a partnership with the Moselâs Ernst Loosen, and Tenet, a project with acclaimed Rhone winemaker Michel Gassier, with the assistance of Southern Rhoneâs famous enology consultant, Philippe Cambie",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Beringer Napa Reserve Chardonnay,United States,Napa County,California,Chardonnay,35.99,"At Beringer we know that part of making great wines is caring for the land, animals, and people that make those wines possible. We have had sustainable practices in place since long before sustainable farming become fashionable. All of our owned and leased vineyards are certified sustainable by third parties, and we provide our external growers with the resources they need to achieve sustainable farming practices.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Alba Dry Riesling,United States,na,New Jersey,Riesling,13.99,"Wine growing is all about site selection. Quality wine comes from prime vineyard sites.  Elevation, soil/air drainage, soil composition, and climate are all very important factors into cultivar selection.  Albaâs 93-acre estate is nestled in the rolling hills of Warren County, specifically on the north side of the Musconetcong river valley, a tributary of the Delaware river.  We are a part of the Warren Hills AVA where our vineyard rests between the elevations of 250â and 650â above sea level providing the farm with ample drainage of cold air; which helps to mitigate spring frosts and prolong our growing season. All of our vineyards blocks are on sloped terrain, varying from 5% to 30% grade, coupled with the southern exposure this provides our vines with all the sunlight exposure they could ever need.  This farm dates back to the late 1700âs, originally a dairy farm, our vineyards are the first cultivation of the land. This means the soils are as healthy as they can possible be and were never subject to years of other farming and depletion of nutrients.We believe in the value of vineyard ownership as a means of producing wines of exceptional quality, distinctive character, and consistency year after year. The ability to make autonomous decisions about the vineyard provides the winemaking team with a great amount of control and flexibility while ensuring the high quality care of the vines.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Lauren V Singing Sophie Gruner Veltliner,Austria,Niederosterreich,Weinland,Gruner Veltliner,15.99,"Laurenz V. stands for five generations of the Moserwine dynasty - in the wine business since 1124.  And with the daughter of Laurenz Maria Moser - Sophie, born in 1991 - the 6th generation of the family is well on its way.  Professor Dr. Lenz Moser III invented modern canopy management - trellising system - in the early 30s of last century with GrÃ¼ner as the ideal grape variety.  Laurenz V. is the only producer who concentrates entirely on GrÃ¼ner Veltliner - Laurenz V. = only GrÃ¼ner!  Mission - helping to build GrÃ¼ner into a citizen of the fine wine world - ""Hunting for White Wine Lovers.""",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Bota Brick Cabernet Sauvignon,United States,na,California,Cabernet Sauvignon,11.99,"Bota Box Cabernet Sauvignon is an ideal partner for barbecued meats, hearty stews or pasta served with marinara sauce.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Bota Brick Chardonnay,United States,na,California,Chardonnay,11.99,"Enjoy Bota Box Chardonnay as an aperitif or as a complement to angel hair pasta with scallops, fish and chips or grilled chicken Caesar Salad. Serve chilled.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Santero Moscato & Mango,Italy,Asti,Piedmont,Muscat Blanc A Petits Grains,10.99,"Founded at the beginning of 1958 and consolidated by the Santero brothers, Leopoldo, Renzo, Aldo and Adelio. Located in the heart of a wine-growing region, immersed in the splendid Monferrato hills. A history stretching half a century, marked by the passion for the vineyard, expert management of the wine cellar and the love for wine and sparkling wine. Today, the production department develops the firm with care throughout each phase: from the grape harvest to the bottling phase, which takes place on-site in the completely restructured wine cellar where innovation and technology unite giving life to products with a modern appearance but age-old heartIn 1958 they purchased and started a winery placed in Santo Stefano Belbo equipped for the production of sparkling and classic wines. The structures are improved, new clients are acquired, new markets open up and business is carried out abroad with great attention to market needs. In 1977 an up-to-date plant, the actual premises of the Company, was opened on an area of more than 18.000 square metres situated next to the birthplace of the writer Cesare Pavese. The factory does not process only the grapes grown at the 5 Santeroâs wine farms, but also the grapes bought from over three hundred local winegrowers.The production capacity of the winery is in excess of 18 million bottles per annum which is above all due to the strong presence of the main export markets.Santero has changed the packaging to modernity. In a static and traditional anchored segment, fixed on consolidated forms and images, it is necessary to begin with an innovative identity able to get itself noticed and be impressed without deceiving both accessibility codes and segment daily life in order to give style, elegance and the own brand contemporaneity to all the products. Great attention has been given to the bottle study giving distinctiveness and authority to the product; finally the use of Santero logo in relief increases value and quality to the whole product. Labels by particular shape and shading colours with attention both to every detail and to all particulars, both to the shadings and to the reflexions, give a touch of elegance to the whole bottle.Large areas grown with mono grape wine and a rich endowment of historical wine cellars dug into the tufa, of ancient farmhouse by elegant architectures, of medieval villages enhanced by churches and castles of a secular culture based on the wine production. Santero carries out its activity in a corner of Piemonte between Langhe and Monferrato: a wavy territory, lively and charming by the colour games gifts both by spontaneous plants and cultivations. Quality is not a myth of communication, but a concrete fact. In Santo Stefano Belbo Santero lives in strong contact with agriculture world that characterizes its tradition of historic wine company. Seasonal rhythms and nature, living together between man and environment: it is the ancient but immutable dimension living in the heart of Langa vocation wine sector.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Bread & Butter Pinot Noir,United States,na,California,Pinot Noir,11.99,"This is the BREAD.The use of wood barrels for wine began thousands of years ago for storage purposes, replacing clay vessels. Wood barrels were stronger and easier to move, but originally, they did not have a specific winemaking role.  Over time, it became apparent that aging wine in wood produced positive effects in the flavor, texture, and aroma of wine. Today, oak treatment is one of the most important tools in the winemaking process.Aging wine in oak barrels allows for moderate oxidation and evaporation of the wine, which lowers astringency and increases complexity and concentration in the wine. The complex chemical compounds in oak wood impart flavors and aromas to the wine that include toast, vanilla, tea, and nuttiness. These are flavors that we connect with bread or baked goods, like pie crust and biscuits.  If you can imagine the difference between a spoon full of jam vs. that same jam spread over a warm slice of toast, you can imagine how oak flavors and aromas can enhance the experience of a wine.Oak sources can be as specific as coming from a particular forest, but in general, we look to French oak for silkier textures and spicier characters.  Eastern European countries such as Hungary, Croatia, and Russia offer similar varieties of oak, but each source offers different results of spice, nuttiness, texture in the wine. We look to American oak for stronger influences of vanilla and coconut with creamier textures.  Bread & Butter Chardonnay and Pinot Noir are aged in a combination of French, American, and East European oak, ranging from new to 4 years old. We also utilize multiple cooperages, typically at a medium toast level, but continue to experiment with different oak sources, treatments, and technologies. Our goal is to continually improve enjoyment while maintaining an accessible price for our customers.  Much like a spice rack, the age of the oak, the type of oak, the level of toasting, the cooper, and even the way the wood was harvested or cut has an effect on the flavors and aromas in the wine.  None of that matters though if the wine is not delicious for the price that one pays, so as with all things, balance is the objective.Bread & Butter Riesling does not see any oak.This is the BUTTER.Malolactic fermentation, or MLF, is the process by which we convert malic acid to lactic acid. The process increases stability of the wine but it also takes harsh, tart malic acid (think green apples) and converts it to softer, richer lactic acid (think cream and butter).  The determining factors in buttery character are directly related to 3 key factors: type, temperature, and timing.Type: While some grapes are more likely to have naturally higher levels of malic acid, the type of climate in which they are grown is a stronger determining factor.  Grapes grown in cooler climates tend to have considerably higher levels of malic acid, while grapes grown in warmer climates have lower levels. Through the process of MFL, the amount of lactic acid produced is about half the amount of malic acid with which it began. For instance, if you start with 4 g/l of malic acid, after 100% MFL, the wine will have roughly 2 g/l of lactic acid.  A higher level of malic acid should convert to more lactic acid, thus producing more butter flavors and aromas.Temperature:  Similarly, the temperature at which we ferment the grapes will also affect the amount of buttery character in the wine. A higher temperature will produce less buttery character, while a cold fermentation will add a lot of butter flavor and aroma.Timing: When MFL is introduced has a major bearing on itâs effects on the wine.  The introduction of MFL during the primary fermentation of a wine will decrease the buttery character.  This is because the yeast that is feeding on sugar, starts feeding on the lactic acid that is being produced, which decreasing the lactic acid levels in the finished wine.  If that same wine undergoes MFL after the primary fermentation will have a higher level of lactic acid, and thus increased buttery characters.Bread & Butter Chardonnay and Pinot Noir are examples of wines that benefited from cool climate growing regions, cold fermentations, and post-primary fermentation MLF. Thus our wines present very smooth and rich, without harsh acids or sharp textures.  Bread & Butter Riesling sees no malolactic fermentation, but acid levels are balanced with sugar.",Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
 Taylor N.Y. Cooking Sherry,United States,Finger Lakes,New York,na,8.99,na,Petrocks Liquors,"419 Amwell Road Hillsborough, NJ 08844"
